wavelength,absorbance,bonds
2243.207731,-0.000503,
2245.136542,-0.000573,
2247.065354,-0.000587,
2248.994165,-0.000609,
2250.922977,-0.000665,
2252.851788,-0.000725,
2254.7806,-0.000782,
2256.709411,-0.000815,
2258.638222,-0.000827,
2260.567034,-0.000856,
2262.495845,-0.000914,
2264.424657,-0.000974,
2266.353468,-0.001019,
2268.28228,-0.001062,
2270.211091,-0.001112,
2272.139903,-0.001137,
2274.068714,-0.001137,
2275.997526,-0.001135,
2277.926337,-0.001103,
2279.855149,-0.001051,
2281.78396,-0.001042,
2283.712771,-0.00108,
2285.641583,-0.001101,
2287.570394,-0.001088,
2289.499206,-0.001086,
2291.428017,-0.001092,
2293.356829,-0.001081,
2295.28564,-0.001073,
2297.214452,-0.001077,
2299.143263,-0.001079,
2301.072075,-0.00106,
2303.000886,-0.001026,
2304.929698,-0.001008,
2306.858509,-0.000972,
2308.78732,-0.000879,
2310.716132,-0.000756,
2312.644943,-0.000638,
2314.573755,-0.00053,
2316.502566,-0.0004,
2318.431378,-0.000274,
2320.360189,-0.000202,
2322.289001,-0.000148,
2324.217812,-0.000135,
2326.146624,-0.000148,
2328.075435,-0.000152,
2330.004247,-0.000208,
2331.933058,-0.000308,
2333.86187,-0.000395,
2335.790681,-0.000479,
2337.719492,-0.000558,
2339.648304,-0.000618,
2341.577115,-0.000639,
2343.505927,-0.000669,
2345.434738,-0.000725,
2347.36355,-0.000752,
2349.292361,-0.000791,
2351.221173,-0.000834,
2353.149984,-0.000817,
2355.078796,-0.000773,
2357.007607,-0.000708,
2358.936419,-0.00062,
2360.86523,-0.00053,
2362.794041,-0.000424,
2364.722853,-0.000304,
2366.651664,-0.000159,
2368.580476,-0.000002,
2370.509287,0.000129,
2372.438099,0.000241,
2374.36691,0.000315,
2376.295722,0.000364,
2378.224533,0.000424,
2380.153345,0.000463,
2382.082156,0.000477,
2384.010968,0.000489,
2385.939779,0.00049,
2387.86859,0.000502,
2389.797402,0.000541,
2391.726213,0.000579,
2393.655025,0.000582,
2395.583836,0.000555,
2397.512648,0.000506,
2399.441459,0.000418,
2401.370271,0.000335,
2403.299082,0.000294,
2405.227894,0.000217,
2407.156705,0.00012,
2409.085517,0.00009,
2411.014328,0.000083,
2412.943139,0.000074,
2414.871951,0.000083,
2416.800762,0.000097,
2418.729574,0.000129,
2420.658385,0.000173,
2422.587197,0.000207,
2424.516008,0.00024,
2426.44482,0.000299,
2428.373631,0.000379,
2430.302443,0.000442,
2432.231254,0.000495,
2434.160066,0.000547,
2436.088877,0.000593,
2438.017688,0.000651,
2439.9465,0.000693,
2441.875311,0.000695,
2443.804123,0.000704,
2445.732934,0.000721,
2447.661746,0.000726,
2449.590557,0.00073,
2451.519369,0.000751,
2453.44818,0.000791,
2455.376992,0.000803,
2457.305803,0.000772,
2459.234615,0.000763,
2461.163426,0.000774,
2463.092237,0.000757,
2465.021049,0.00075,
2466.94986,0.000755,
2468.878672,0.000714,
2470.807483,0.000679,
2472.736295,0.000688,
